Timestep ;Biomass (MW);Energy storage (MW);Fossil Brown coal/Lignite (MW);Fossil Coal-derived gas (MW);Fossil Gas (MW);Fossil Hard coal (MW);Fossil Oil (MW);Fossil Oil shale (MW);Fossil Peat (MW);Geothermal (MW);Hydro Pumped Storage (MW);Hydro Run-of-river and pondage (MW);Hydro Water Reservoir (MW);Marine (MW);Nuclear (MW);Other (MW);Other renewable (MW);Solar (MW);Waste (MW);Wind Offshore (MW);Wind Onshore (MW)
04/07/2024 03:00:00 - 04/07/2024 04:00:00;356.00;n/e;n/e;n/e;417.00;0.00;123.00;n/e;n/e;n/e;;5342.00;1474.00;n/e;34085.00;n/e;n/e;0.00;215.00;1241.00;3514.00
04/07/2024 04:00:00 - 04/07/2024 05:00:00;354.00;n/e;n/e;n/e;415.00;0.00;123.00;n/e;n/e;n/e;;5335.00;1252.00;n/e;34269.00;n/e;n/e;0.00;215.00;1234.00;3598.00
04/07/2024 05:00:00 - 04/07/2024 06:00:00;352.00;n/e;n/e;n/e;417.00;0.00;123.00;n/e;n/e;n/e;;5388.00;1502.00;n/e;34565.00;n/e;n/e;260.00;215.00;1134.00;3533.00
04/07/2024 06:00:00 - 04/07/2024 07:00:00;352.00;n/e;n/e;n/e;408.00;0.00;123.00;n/e;n/e;n/e;;5521.00;1567.00;n/e;35194.00;n/e;n/e;474.00;211.00;1026.00;5715.00
04/07/2024 07:00:00 - 04/07/2024 08:00:00;352.00;n/e;n/e;n/e;409.00;0.00;122.00;n/e;n/e;n/e;;5600.00;2079.00;n/e;37104.00;n/e;n/e;1356.00;210.00;909.00;5758.00
04/07/2024 08:00:00 - 04/07/2024 09:00:00;352.00;n/e;n/e;n/e;403.00;0.00;123.00;n/e;n/e;n/e;655.00;5612.00;2014.00;n/e;37597.00;n/e;n/e;3343.00;208.00;707.00;5608.00
04/07/2024 09:00:00 - 04/07/2024 10:00:00;347.00;n/e;n/e;n/e;397.00;0.00;122.00;n/e;n/e;n/e;440.00;5587.00;1901.00;n/e;37577.00;n/e;n/e;5592.00;208.00;637.00;5601.00
04/07/2024 10:00:00 - 04/07/2024 11:00:00;346.00;n/e;n/e;n/e;380.00;0.00;123.00;n/e;n/e;n/e;;5441.00;1694.00;n/e;35456.00;n/e;n/e;7743.00;203.00;667.00;5539.00
04/07/2024 11:00:00 - 04/07/2024 12:00:00;348.00;n/e;n/e;n/e;396.00;0.00;123.00;n/e;n/e;n/e;;5480.00;1805.00;n/e;34028.00;n/e;n/e;9176.00;199.00;897.00;5668.00
04/07/2024 12:00:00 - 04/07/2024 13:00:00;349.00;n/e;n/e;n/e;403.00;0.00;123.00;n/e;n/e;n/e;;5587.00;1685.00;n/e;33042.00;n/e;n/e;7705.00;205.00;970.00;4017.00
04/07/2024 13:00:00 - 04/07/2024 14:00:00;347.00;n/e;n/e;n/e;418.00;0.00;123.00;n/e;n/e;n/e;;5483.00;1389.00;n/e;33162.00;n/e;n/e;7837.00;206.00;925.00;4154.00
04/07/2024 14:00:00 - 04/07/2024 15:00:00;344.00;n/e;n/e;n/e;479.00;0.00;123.00;n/e;n/e;n/e;;5254.00;1500.00;n/e;32502.00;n/e;n/e;8015.00;208.00;836.00;4348.00
04/07/2024 15:00:00 - 04/07/2024 16:00:00;347.00;n/e;n/e;n/e;423.00;0.00;123.00;n/e;n/e;n/e;;5139.00;1259.00;n/e;32164.00;n/e;n/e;7753.00;208.00;874.00;4559.00
04/07/2024 16:00:00 - 04/07/2024 17:00:00;347.00;n/e;n/e;n/e;460.00;0.00;122.00;n/e;n/e;n/e;;5155.00;1590.00;n/e;32172.00;n/e;n/e;7094.00;209.00;821.00;4892.00
04/07/2024 17:00:00 - 04/07/2024 18:00:00;352.00;n/e;n/e;n/e;442.00;0.00;121.00;n/e;n/e;n/e;;5305.00;1467.00;n/e;31930.00;n/e;n/e;8310.00;211.00;983.00;7510.00
04/07/2024 18:00:00 - 04/07/2024 19:00:00;354.00;n/e;n/e;n/e;420.00;0.00;121.00;n/e;n/e;n/e;;5490.00;1532.00;n/e;34150.00;n/e;n/e;6699.00;210.00;955.00;7927.00
04/07/2024 19:00:00 - 04/07/2024 20:00:00;353.00;n/e;n/e;n/e;418.00;0.00;122.00;n/e;n/e;n/e;915.00;5776.00;1968.00;n/e;36752.00;n/e;n/e;3690.00;212.00;850.00;7335.00
04/07/2024 20:00:00 - 04/07/2024 21:00:00;352.00;n/e;n/e;n/e;417.00;0.00;122.00;n/e;n/e;n/e;1339.00;5904.00;2054.00;n/e;38144.00;n/e;n/e;1342.00;214.00;909.00;6052.00
04/07/2024 21:00:00 - 04/07/2024 22:00:00;352.00;n/e;n/e;n/e;413.00;0.00;123.00;n/e;n/e;n/e;891.00;5829.00;2082.00;n/e;38301.00;n/e;n/e;426.00;217.00;920.00;4515.00
04/07/2024 22:00:00 - 04/07/2024 23:00:00;354.00;n/e;n/e;n/e;411.00;0.00;123.00;n/e;n/e;n/e;1427.00;5829.00;2452.00;n/e;38762.00;n/e;n/e;278.00;214.00;896.00;3682.00
04/07/2024 23:00:00 - 05/07/2024 00:00:00;354.00;n/e;n/e;n/e;411.00;0.00;123.00;n/e;n/e;n/e;868.00;5931.00;2428.00;n/e;38888.00;n/e;n/e;0.00;214.00;783.00;3666.00
05/07/2024 00:00:00 - 05/07/2024 01:00:00;352.00;n/e;n/e;n/e;416.00;0.00;123.00;n/e;n/e;n/e;578.00;5711.00;2148.00;n/e;38395.00;n/e;n/e;0.00;215.00;602.00;3511.00
05/07/2024 01:00:00 - 05/07/2024 02:00:00;353.00;n/e;n/e;n/e;416.00;0.00;123.00;n/e;n/e;n/e;496.00;5652.00;1998.00;n/e;37391.00;n/e;n/e;0.00;217.00;523.00;3369.00
05/07/2024 02:00:00 - 05/07/2024 03:00:00;352.00;n/e;n/e;n/e;417.00;0.00;123.00;n/e;n/e;n/e;264.00;5687.00;1936.00;n/e;36262.00;n/e;n/e;0.00;217.00;414.00;3193.00
05/07/2024 03:00:00 - 05/07/2024 04:00:00;354.00;n/e;n/e;n/e;418.00;0.00;123.00;n/e;n/e;n/e;38.00;5525.00;1904.00;n/e;34856.00;n/e;n/e;0.00;214.00;502.00;2716.00
05/07/2024 04:00:00 - 05/07/2024 05:00:00;352.00;n/e;n/e;n/e;419.00;0.00;123.00;n/e;n/e;n/e;;5410.00;1895.00;n/e;35077.00;n/e;n/e;0.00;209.00;493.00;2380.00
05/07/2024 05:00:00 - 05/07/2024 06:00:00;352.00;n/e;n/e;n/e;419.00;0.00;123.00;n/e;n/e;n/e;4.00;5399.00;1954.00;n/e;35579.00;n/e;n/e;266.00;203.00;583.00;2287.00
05/07/2024 06:00:00 - 05/07/2024 07:00:00;351.00;n/e;n/e;n/e;419.00;0.00;123.00;n/e;n/e;n/e;796.00;5559.00;2060.00;n/e;37303.00;n/e;n/e;500.00;206.00;627.00;2454.00
05/07/2024 07:00:00 - 05/07/2024 08:00:00;353.00;n/e;n/e;n/e;419.00;0.00;122.00;n/e;n/e;n/e;1455.00;5760.00;2120.00;n/e;39093.00;n/e;n/e;1557.00;207.00;590.00;2498.00
05/07/2024 08:00:00 - 05/07/2024 09:00:00;351.00;n/e;n/e;n/e;422.00;0.00;122.00;n/e;n/e;n/e;1325.00;5639.00;2045.00;n/e;39254.00;n/e;n/e;3967.00;209.00;591.00;2348.00
05/07/2024 09:00:00 - 05/07/2024 10:00:00;339.00;n/e;n/e;n/e;469.00;0.00;122.00;n/e;n/e;n/e;541.00;5451.00;1943.00;n/e;38597.00;n/e;n/e;6968.00;211.00;683.00;2786.00
05/07/2024 10:00:00 - 05/07/2024 11:00:00;341.00;n/e;n/e;n/e;603.00;0.00;123.00;n/e;n/e;n/e;;5364.00;1745.00;n/e;35938.00;n/e;n/e;9590.00;214.00;675.00;3399.00
05/07/2024 11:00:00 - 05/07/2024 12:00:00;342.00;n/e;n/e;n/e;492.00;0.00;123.00;n/e;n/e;n/e;;5454.00;1771.00;n/e;32978.00;n/e;n/e;11417.00;216.00;635.00;4125.00
05/07/2024 12:00:00 - 05/07/2024 13:00:00;343.00;n/e;n/e;n/e;442.00;0.00;123.00;n/e;n/e;n/e;;5712.00;1692.00;n/e;31386.00;n/e;n/e;12466.00;234.00;662.00;4473.00
05/07/2024 13:00:00 - 05/07/2024 14:00:00;331.00;n/e;n/e;n/e;443.00;0.00;123.00;n/e;n/e;n/e;;5672.00;1690.00;n/e;30980.00;n/e;n/e;12859.00;244.00;517.00;4240.00
05/07/2024 14:00:00 - 05/07/2024 15:00:00;313.00;n/e;n/e;n/e;609.00;0.00;123.00;n/e;n/e;n/e;;5432.00;1715.00;n/e;30692.00;n/e;n/e;12403.00;248.00;513.00;4203.00
05/07/2024 15:00:00 - 05/07/2024 16:00:00;323.00;n/e;n/e;n/e;446.00;0.00;123.00;n/e;n/e;n/e;;5389.00;1801.00;n/e;31217.00;n/e;n/e;11644.00;246.00;820.00;3733.00
05/07/2024 16:00:00 - 05/07/2024 17:00:00;330.00;n/e;n/e;n/e;443.00;0.00;123.00;n/e;n/e;n/e;;5340.00;1841.00;n/e;31894.00;n/e;n/e;10419.00;244.00;681.00;3489.00
05/07/2024 17:00:00 - 05/07/2024 18:00:00;332.00;n/e;n/e;n/e;420.00;0.00;123.00;n/e;n/e;n/e;935.00;5540.00;2056.00;n/e;35377.00;n/e;n/e;8891.00;249.00;396.00;3260.00
05/07/2024 18:00:00 - 05/07/2024 19:00:00;339.00;n/e;n/e;n/e;435.00;0.00;123.00;n/e;n/e;n/e;1190.00;5668.00;2240.00;n/e;37359.00;n/e;n/e;6343.00;248.00;314.00;3116.00
05/07/2024 19:00:00 - 05/07/2024 20:00:00;337.00;n/e;n/e;n/e;465.00;0.00;123.00;n/e;n/e;n/e;2130.00;5822.00;2569.00;n/e;37374.00;n/e;n/e;3488.00;250.00;380.00;2913.00
05/07/2024 20:00:00 - 05/07/2024 21:00:00;337.00;n/e;n/e;n/e;456.00;0.00;123.00;n/e;n/e;n/e;2751.00;5928.00;2795.00;n/e;37511.00;n/e;n/e;1237.00;251.00;517.00;2821.00
05/07/2024 21:00:00 - 05/07/2024 22:00:00;338.00;n/e;n/e;n/e;458.00;0.00;123.00;n/e;n/e;n/e;2614.00;6112.00;2764.00;n/e;37631.00;n/e;n/e;401.00;252.00;721.00;3004.00
05/07/2024 22:00:00 - 05/07/2024 23:00:00;337.00;n/e;n/e;n/e;561.00;0.00;162.00;n/e;n/e;n/e;2717.00;6164.00;2818.00;n/e;37536.00;n/e;n/e;282.00;251.00;828.00;3234.00
05/07/2024 23:00:00 - 06/07/2024 00:00:00;338.00;n/e;n/e;n/e;676.00;0.00;227.00;n/e;n/e;n/e;2382.00;6160.00;2540.00;n/e;37307.00;n/e;n/e;0.00;251.00;926.00;3991.00
06/07/2024 00:00:00 - 06/07/2024 01:00:00;337.00;n/e;n/e;n/e;456.00;0.00;123.00;n/e;n/e;n/e;1726.00;5974.00;2299.00;n/e;36671.00;n/e;n/e;0.00;251.00;1153.00;4772.00
06/07/2024 01:00:00 - 06/07/2024 02:00:00;336.00;n/e;n/e;n/e;460.00;0.00;123.00;n/e;n/e;n/e;1458.00;5818.00;2026.00;n/e;35649.00;n/e;n/e;0.00;252.00;1262.00;5431.00
06/07/2024 02:00:00 - 06/07/2024 03:00:00;337.00;n/e;n/e;n/e;535.00;0.00;123.00;n/e;n/e;n/e;408.00;5780.00;1816.00;n/e;35133.00;n/e;n/e;0.00;252.00;1271.00;5690.00
06/07/2024 03:00:00 - 06/07/2024 04:00:00;338.00;n/e;n/e;n/e;528.00;0.00;123.00;n/e;n/e;n/e;;5652.00;1755.00;n/e;32736.00;n/e;n/e;0.00;252.00;1271.00;6334.00
06/07/2024 04:00:00 - 06/07/2024 05:00:00;339.00;n/e;n/e;n/e;522.00;0.00;123.00;n/e;n/e;n/e;;5552.00;1739.00;n/e;30768.00;n/e;n/e;0.00;253.00;1331.00;6680.00
06/07/2024 05:00:00 - 06/07/2024 06:00:00;341.00;n/e;n/e;n/e;549.00;0.00;123.00;n/e;n/e;n/e;;5470.00;1715.00;n/e;29989.00;n/e;n/e;267.00;253.00;1333.00;7137.00
06/07/2024 06:00:00 - 06/07/2024 07:00:00;341.00;n/e;n/e;n/e;502.00;0.00;123.00;n/e;n/e;n/e;;5566.00;1838.00;n/e;28575.00;n/e;n/e;438.00;251.00;1338.00;7510.00
06/07/2024 07:00:00 - 06/07/2024 08:00:00;342.00;n/e;n/e;n/e;505.00;0.00;122.00;n/e;n/e;n/e;;5542.00;1839.00;n/e;27436.00;n/e;n/e;1064.00;251.00;1337.00;8088.00
06/07/2024 08:00:00 - 06/07/2024 09:00:00;341.00;n/e;n/e;n/e;540.00;0.00;122.00;n/e;n/e;n/e;;5486.00;1755.00;n/e;26503.00;n/e;n/e;2237.00;251.00;1313.00;9252.00
06/07/2024 09:00:00 - 06/07/2024 10:00:00;341.00;n/e;n/e;n/e;543.00;0.00;122.00;n/e;n/e;n/e;;5308.00;1421.00;n/e;24919.00;n/e;n/e;3280.00;245.00;1309.00;9473.00
06/07/2024 10:00:00 - 06/07/2024 11:00:00;341.00;n/e;n/e;n/e;539.00;0.00;123.00;n/e;n/e;n/e;;5309.00;1304.00;n/e;25057.00;n/e;n/e;2746.00;238.00;1255.00;5832.00
06/07/2024 11:00:00 - 06/07/2024 12:00:00;339.00;n/e;n/e;n/e;541.00;0.00;123.00;n/e;n/e;n/e;;5354.00;1269.00;n/e;24972.00;n/e;n/e;3714.00;238.00;1271.00;5690.00
06/07/2024 12:00:00 - 06/07/2024 13:00:00;344.00;n/e;n/e;n/e;522.00;0.00;123.00;n/e;n/e;n/e;;5383.00;1279.00;n/e;24912.00;n/e;n/e;4433.00;240.00;1286.00;5616.00
06/07/2024 13:00:00 - 06/07/2024 14:00:00;344.00;n/e;n/e;n/e;515.00;0.00;123.00;n/e;n/e;n/e;;5375.00;1206.00;n/e;24870.00;n/e;n/e;4604.00;243.00;1264.00;5510.00
06/07/2024 14:00:00 - 06/07/2024 15:00:00;345.00;n/e;n/e;n/e;532.00;0.00;123.00;n/e;n/e;n/e;;5400.00;1523.00;n/e;24441.00;n/e;n/e;4176.00;243.00;1275.00;5445.00
06/07/2024 15:00:00 - 06/07/2024 16:00:00;346.00;n/e;n/e;n/e;535.00;0.00;123.00;n/e;n/e;n/e;;5360.00;1569.00;n/e;23863.00;n/e;n/e;3835.00;242.00;1286.00;5615.00
06/07/2024 16:00:00 - 06/07/2024 17:00:00;348.00;n/e;n/e;n/e;546.00;0.00;123.00;n/e;n/e;n/e;;5249.00;1386.00;n/e;23679.00;n/e;n/e;3587.00;238.00;1276.00;5280.00
06/07/2024 17:00:00 - 06/07/2024 18:00:00;348.00;n/e;n/e;n/e;541.00;0.00;122.00;n/e;n/e;n/e;;5337.00;1433.00;n/e;25544.00;n/e;n/e;2924.00;243.00;1268.00;5128.00
06/07/2024 18:00:00 - 06/07/2024 19:00:00;346.00;n/e;n/e;n/e;525.00;0.00;123.00;n/e;n/e;n/e;;5400.00;1540.00;n/e;26151.00;n/e;n/e;1773.00;243.00;1290.00;5097.00
06/07/2024 19:00:00 - 06/07/2024 20:00:00;348.00;n/e;n/e;n/e;499.00;0.00;123.00;n/e;n/e;n/e;;5581.00;1873.00;n/e;27790.00;n/e;n/e;1897.00;240.00;1254.00;7957.00
06/07/2024 20:00:00 - 06/07/2024 21:00:00;350.00;n/e;n/e;n/e;513.00;0.00;123.00;n/e;n/e;n/e;276.00;5665.00;2039.00;n/e;29879.00;n/e;n/e;1071.00;242.00;1187.00;7204.00
06/07/2024 21:00:00 - 06/07/2024 22:00:00;350.00;n/e;n/e;n/e;544.00;0.00;123.00;n/e;n/e;n/e;797.00;5723.00;2000.00;n/e;31351.00;n/e;n/e;392.00;247.00;1022.00;5404.00
06/07/2024 22:00:00 - 06/07/2024 23:00:00;352.00;n/e;n/e;n/e;542.00;0.00;123.00;n/e;n/e;n/e;1510.00;5779.00;2102.00;n/e;32060.00;n/e;n/e;263.00;247.00;860.00;4523.00
06/07/2024 23:00:00 - 07/07/2024 00:00:00;352.00;n/e;n/e;n/e;545.00;0.00;123.00;n/e;n/e;n/e;1475.00;5722.00;2041.00;n/e;31704.00;n/e;n/e;0.00;248.00;748.00;4170.00
07/07/2024 00:00:00 - 07/07/2024 01:00:00;352.00;n/e;n/e;n/e;538.00;0.00;123.00;n/e;n/e;n/e;1378.00;5713.00;1859.00;n/e;29382.00;n/e;n/e;0.00;247.00;717.00;3873.00
07/07/2024 01:00:00 - 07/07/2024 02:00:00;352.00;n/e;n/e;n/e;535.00;0.00;123.00;n/e;n/e;n/e;1109.00;5759.00;1723.00;n/e;28020.00;n/e;n/e;0.00;250.00;794.00;3634.00
07/07/2024 02:00:00 - 07/07/2024 03:00:00;350.00;n/e;n/e;n/e;521.00;0.00;227.00;n/e;n/e;n/e;880.00;5764.00;1530.00;n/e;27868.00;n/e;n/e;0.00;250.00;742.00;3439.00
07/07/2024 03:00:00 - 07/07/2024 04:00:00;353.00;n/e;n/e;n/e;534.00;0.00;257.00;n/e;n/e;n/e;573.00;5748.00;1642.00;n/e;27413.00;n/e;n/e;0.00;246.00;651.00;3296.00
07/07/2024 04:00:00 - 07/07/2024 05:00:00;352.00;n/e;n/e;n/e;536.00;0.00;257.00;n/e;n/e;n/e;372.00;5676.00;1645.00;n/e;26597.00;n/e;n/e;0.00;247.00;720.00;3259.00
07/07/2024 05:00:00 - 07/07/2024 06:00:00;356.00;n/e;n/e;n/e;539.00;0.00;257.00;n/e;n/e;n/e;619.00;5562.00;1792.00;n/e;25938.00;n/e;n/e;258.00;246.00;644.00;3156.00
07/07/2024 06:00:00 - 07/07/2024 07:00:00;358.00;n/e;n/e;n/e;534.00;0.00;255.00;n/e;n/e;n/e;323.00;5582.00;1828.00;n/e;25999.00;n/e;n/e;472.00;244.00;541.00;2964.00
07/07/2024 07:00:00 - 07/07/2024 08:00:00;356.00;n/e;n/e;n/e;546.00;0.00;254.00;n/e;n/e;n/e;300.00;5592.00;1780.00;n/e;26473.00;n/e;n/e;1380.00;250.00;564.00;2508.00
07/07/2024 08:00:00 - 07/07/2024 09:00:00;355.00;n/e;n/e;n/e;553.00;0.00;253.00;n/e;n/e;n/e;;5512.00;1614.00;n/e;27349.00;n/e;n/e;2867.00;247.00;588.00;1400.00
07/07/2024 09:00:00 - 07/07/2024 10:00:00;355.00;n/e;n/e;n/e;545.00;0.00;146.00;n/e;n/e;n/e;;5418.00;1520.00;n/e;27473.00;n/e;n/e;5322.00;244.00;639.00;1207.00
07/07/2024 10:00:00 - 07/07/2024 11:00:00;355.00;n/e;n/e;n/e;535.00;0.00;123.00;n/e;n/e;n/e;;5417.00;1473.00;n/e;26464.00;n/e;n/e;7817.00;240.00;590.00;1391.00
07/07/2024 11:00:00 - 07/07/2024 12:00:00;354.00;n/e;n/e;n/e;504.00;0.00;123.00;n/e;n/e;n/e;;5352.00;1475.00;n/e;26686.00;n/e;n/e;9222.00;241.00;518.00;1743.00
07/07/2024 12:00:00 - 07/07/2024 13:00:00;352.00;n/e;n/e;n/e;481.00;0.00;123.00;n/e;n/e;n/e;;5477.00;1483.00;n/e;25826.00;n/e;n/e;9128.00;240.00;504.00;2065.00
07/07/2024 13:00:00 - 07/07/2024 14:00:00;350.00;n/e;n/e;n/e;499.00;0.00;123.00;n/e;n/e;n/e;;5587.00;1493.00;n/e;25025.00;n/e;n/e;8889.00;245.00;520.00;2270.00
07/07/2024 14:00:00 - 07/07/2024 15:00:00;348.00;n/e;n/e;n/e;507.00;0.00;123.00;n/e;n/e;n/e;;5570.00;1466.00;n/e;24836.00;n/e;n/e;8624.00;244.00;671.00;2453.00
07/07/2024 15:00:00 - 07/07/2024 16:00:00;348.00;n/e;n/e;n/e;501.00;0.00;123.00;n/e;n/e;n/e;;5563.00;1435.00;n/e;26171.00;n/e;n/e;8406.00;243.00;404.00;2544.00
07/07/2024 16:00:00 - 07/07/2024 17:00:00;348.00;n/e;n/e;n/e;498.00;0.00;123.00;n/e;n/e;n/e;;5526.00;1496.00;n/e;27074.00;n/e;n/e;7834.00;241.00;214.00;2366.00
07/07/2024 17:00:00 - 07/07/2024 18:00:00;349.00;n/e;n/e;n/e;480.00;0.00;123.00;n/e;n/e;n/e;;5533.00;1668.00;n/e;28271.00;n/e;n/e;8596.00;242.00;251.00;3664.00
07/07/2024 18:00:00 - 07/07/2024 19:00:00;350.00;n/e;n/e;n/e;476.00;0.00;123.00;n/e;n/e;n/e;;5660.00;2005.00;n/e;31294.00;n/e;n/e;6269.00;241.00;356.00;3447.00
07/07/2024 19:00:00 - 07/07/2024 20:00:00;352.00;n/e;n/e;n/e;478.00;0.00;123.00;n/e;n/e;n/e;1716.00;5819.00;2820.00;n/e;34751.00;n/e;n/e;3405.00;238.00;219.00;2853.00
07/07/2024 20:00:00 - 07/07/2024 21:00:00;351.00;n/e;n/e;n/e;489.00;0.00;123.00;n/e;n/e;n/e;2073.00;5803.00;2561.00;n/e;36699.00;n/e;n/e;1247.00;233.00;204.00;2361.00
07/07/2024 21:00:00 - 07/07/2024 22:00:00;349.00;n/e;n/e;n/e;476.00;0.00;123.00;n/e;n/e;n/e;1971.00;5839.00;2691.00;n/e;37499.00;n/e;n/e;386.00;234.00;208.00;1952.00
