Timestep ;Biomass (MW);Energy storage (MW);Fossil Brown coal/Lignite (MW);Fossil Coal-derived gas (MW);Fossil Gas (MW);Fossil Hard coal (MW);Fossil Oil (MW);Fossil Oil shale (MW);Fossil Peat (MW);Geothermal (MW);Hydro Pumped Storage (MW);Hydro Run-of-river and pondage (MW);Hydro Water Reservoir (MW);Marine (MW);Nuclear (MW);Other (MW);Other renewable (MW);Solar (MW);Waste (MW);Wind Offshore (MW);Wind Onshore (MW)
14/08/2024 04:00:00 - 14/08/2024 05:00:00;365.40;n/e;n/e;n/e;494.80;0.00;n/e;n/e;n/e;n/e;483.00;568.20;198.70;n/e;n/e;30.90;n/e;0.10;n/e;22.00;1105.20
14/08/2024 05:00:00 - 14/08/2024 06:00:00;364.70;n/e;n/e;n/e;471.00;0.00;n/e;n/e;n/e;n/e;649.30;590.40;335.40;n/e;n/e;30.70;n/e;0.10;n/e;25.00;1047.10
14/08/2024 06:00:00 - 14/08/2024 07:00:00;364.00;n/e;n/e;n/e;488.40;0.00;n/e;n/e;n/e;n/e;569.80;772.10;359.70;n/e;n/e;30.50;n/e;0.10;n/e;25.00;1031.80
14/08/2024 07:00:00 - 14/08/2024 08:00:00;364.90;n/e;n/e;n/e;490.10;0.00;n/e;n/e;n/e;n/e;942.00;860.60;408.80;n/e;n/e;31.30;n/e;1.20;n/e;25.00;1158.40
14/08/2024 08:00:00 - 14/08/2024 09:00:00;365.20;n/e;n/e;n/e;579.80;0.00;n/e;n/e;n/e;n/e;596.00;746.00;301.10;n/e;n/e;31.40;n/e;125.20;n/e;25.00;1282.40
14/08/2024 09:00:00 - 14/08/2024 10:00:00;364.70;n/e;n/e;n/e;691.60;0.00;n/e;n/e;n/e;n/e;12.90;404.10;53.10;n/e;n/e;31.00;n/e;594.10;n/e;25.00;1326.80
14/08/2024 10:00:00 - 14/08/2024 11:00:00;360.00;n/e;n/e;n/e;700.20;0.00;n/e;n/e;n/e;n/e;0.00;254.60;43.70;n/e;n/e;30.90;n/e;1279.50;n/e;24.10;1077.20
14/08/2024 11:00:00 - 14/08/2024 12:00:00;370.00;n/e;n/e;n/e;677.10;0.00;n/e;n/e;n/e;n/e;0.00;119.40;41.00;n/e;n/e;31.00;n/e;1971.30;n/e;22.70;838.10
14/08/2024 12:00:00 - 14/08/2024 13:00:00;377.30;n/e;n/e;n/e;709.50;0.00;n/e;n/e;n/e;n/e;0.00;115.00;36.40;n/e;n/e;31.10;n/e;2420.50;n/e;25.00;755.00
14/08/2024 13:00:00 - 14/08/2024 14:00:00;374.20;n/e;n/e;n/e;671.80;0.00;n/e;n/e;n/e;n/e;14.20;99.80;58.60;n/e;n/e;30.40;n/e;2591.30;n/e;25.00;672.50
14/08/2024 14:00:00 - 14/08/2024 15:00:00;368.10;n/e;n/e;n/e;709.70;0.00;n/e;n/e;n/e;n/e;37.30;111.30;61.70;n/e;n/e;30.10;n/e;2664.40;n/e;25.00;730.50
14/08/2024 15:00:00 - 14/08/2024 16:00:00;368.20;n/e;n/e;n/e;710.80;0.00;n/e;n/e;n/e;n/e;0.00;122.20;36.40;n/e;n/e;30.70;n/e;2618.40;n/e;25.00;972.40
14/08/2024 16:00:00 - 14/08/2024 17:00:00;367.00;n/e;n/e;n/e;715.30;0.00;n/e;n/e;n/e;n/e;0.00;145.60;38.50;n/e;n/e;30.60;n/e;2485.00;n/e;25.00;1222.30
14/08/2024 17:00:00 - 14/08/2024 18:00:00;370.60;n/e;n/e;n/e;709.60;0.00;n/e;n/e;n/e;n/e;74.90;135.70;154.10;n/e;n/e;29.50;n/e;2198.60;n/e;25.00;1280.90
14/08/2024 18:00:00 - 14/08/2024 19:00:00;365.90;n/e;n/e;n/e;666.60;0.00;n/e;n/e;n/e;n/e;274.20;150.10;180.50;n/e;n/e;30.00;n/e;1728.00;n/e;25.00;1377.40
14/08/2024 19:00:00 - 14/08/2024 20:00:00;375.40;n/e;n/e;n/e;709.60;0.00;n/e;n/e;n/e;n/e;347.40;210.60;176.20;n/e;n/e;30.70;n/e;1029.10;n/e;25.00;1434.10
14/08/2024 20:00:00 - 14/08/2024 21:00:00;393.00;n/e;n/e;n/e;541.60;0.00;n/e;n/e;n/e;n/e;1024.80;195.00;436.60;n/e;n/e;29.70;n/e;313.50;n/e;25.00;1467.70
14/08/2024 21:00:00 - 14/08/2024 22:00:00;388.60;n/e;n/e;n/e;528.90;0.00;n/e;n/e;n/e;n/e;1180.70;525.30;342.90;n/e;n/e;29.60;n/e;14.20;n/e;25.00;1682.70
14/08/2024 22:00:00 - 14/08/2024 23:00:00;387.00;n/e;n/e;n/e;612.00;0.00;n/e;n/e;n/e;n/e;818.50;592.80;122.70;n/e;n/e;30.60;n/e;0.20;n/e;25.00;1897.20
14/08/2024 23:00:00 - 15/08/2024 00:00:00;384.60;n/e;n/e;n/e;523.50;0.00;n/e;n/e;n/e;n/e;242.20;462.10;33.70;n/e;n/e;30.00;n/e;0.10;n/e;25.00;1828.60
15/08/2024 00:00:00 - 15/08/2024 01:00:00;383.40;n/e;n/e;n/e;499.90;0.00;n/e;n/e;n/e;n/e;315.60;310.70;77.40;n/e;n/e;30.30;n/e;0.10;n/e;25.00;1729.90
15/08/2024 01:00:00 - 15/08/2024 02:00:00;388.20;n/e;n/e;n/e;464.40;0.00;n/e;n/e;n/e;n/e;346.40;238.80;82.70;n/e;n/e;30.70;n/e;0.10;n/e;25.00;1702.70
15/08/2024 02:00:00 - 15/08/2024 03:00:00;390.60;n/e;n/e;n/e;459.60;0.00;n/e;n/e;n/e;n/e;233.40;129.80;75.80;n/e;n/e;30.90;n/e;0.10;n/e;25.00;1747.50
15/08/2024 03:00:00 - 15/08/2024 04:00:00;389.90;n/e;n/e;n/e;448.40;0.00;n/e;n/e;n/e;n/e;225.20;110.30;81.80;n/e;n/e;30.40;n/e;0.10;n/e;25.00;1937.00
15/08/2024 04:00:00 - 15/08/2024 05:00:00;392.60;n/e;n/e;n/e;452.80;0.00;n/e;n/e;n/e;n/e;253.30;108.60;52.70;n/e;n/e;30.70;n/e;0.10;n/e;25.00;1846.20
15/08/2024 05:00:00 - 15/08/2024 06:00:00;391.20;n/e;n/e;n/e;481.00;0.00;n/e;n/e;n/e;n/e;261.50;133.60;97.40;n/e;n/e;30.10;n/e;0.10;n/e;22.60;1682.10
15/08/2024 06:00:00 - 15/08/2024 07:00:00;391.90;n/e;n/e;n/e;469.40;0.00;n/e;n/e;n/e;n/e;238.90;125.40;67.10;n/e;n/e;29.60;n/e;0.10;n/e;18.70;1700.40
15/08/2024 07:00:00 - 15/08/2024 08:00:00;393.50;n/e;n/e;n/e;468.50;0.00;n/e;n/e;n/e;n/e;343.90;134.90;95.60;n/e;n/e;30.70;n/e;1.80;n/e;13.80;1649.30
15/08/2024 08:00:00 - 15/08/2024 09:00:00;386.70;n/e;n/e;n/e;451.40;0.00;n/e;n/e;n/e;n/e;226.10;201.20;81.00;n/e;n/e;30.50;n/e;190.20;n/e;8.90;1589.10
15/08/2024 09:00:00 - 15/08/2024 10:00:00;389.80;n/e;n/e;n/e;433.40;0.00;n/e;n/e;n/e;n/e;146.70;257.90;127.80;n/e;n/e;30.70;n/e;851.50;n/e;5.80;1278.50
15/08/2024 10:00:00 - 15/08/2024 11:00:00;378.00;n/e;n/e;n/e;222.70;0.00;n/e;n/e;n/e;n/e;58.90;396.60;19.80;n/e;n/e;30.30;n/e;1502.00;n/e;4.00;944.50
15/08/2024 11:00:00 - 15/08/2024 12:00:00;363.20;n/e;n/e;n/e;163.20;0.00;n/e;n/e;n/e;n/e;0.40;451.10;37.20;n/e;n/e;30.00;n/e;1910.90;n/e;3.40;556.10
15/08/2024 12:00:00 - 15/08/2024 13:00:00;380.00;n/e;n/e;n/e;162.40;0.00;n/e;n/e;n/e;n/e;36.90;189.50;40.50;n/e;n/e;30.30;n/e;2288.30;n/e;1.90;327.90
15/08/2024 13:00:00 - 15/08/2024 14:00:00;381.20;n/e;n/e;n/e;161.70;0.00;n/e;n/e;n/e;n/e;87.40;213.30;36.40;n/e;n/e;29.80;n/e;2421.10;n/e;5.70;267.90
15/08/2024 14:00:00 - 15/08/2024 15:00:00;382.30;n/e;n/e;n/e;159.40;0.00;n/e;n/e;n/e;n/e;92.30;209.60;22.40;n/e;n/e;29.60;n/e;2468.20;n/e;8.70;344.50
15/08/2024 15:00:00 - 15/08/2024 16:00:00;382.00;n/e;n/e;n/e;158.60;0.00;n/e;n/e;n/e;n/e;83.50;204.60;22.30;n/e;n/e;30.40;n/e;2433.20;n/e;17.10;504.20
15/08/2024 16:00:00 - 15/08/2024 17:00:00;391.30;n/e;n/e;n/e;158.50;0.00;n/e;n/e;n/e;n/e;127.00;237.40;73.80;n/e;n/e;30.70;n/e;2373.30;n/e;22.40;670.90
15/08/2024 17:00:00 - 15/08/2024 18:00:00;389.20;n/e;n/e;n/e;150.70;0.00;n/e;n/e;n/e;n/e;162.40;205.70;77.60;n/e;n/e;30.80;n/e;2126.00;n/e;21.90;837.40
15/08/2024 18:00:00 - 15/08/2024 19:00:00;386.90;n/e;n/e;n/e;155.30;0.00;n/e;n/e;n/e;n/e;114.50;195.20;121.50;n/e;n/e;30.10;n/e;1700.70;n/e;22.80;969.10
15/08/2024 19:00:00 - 15/08/2024 20:00:00;384.80;n/e;n/e;n/e;152.70;0.00;n/e;n/e;n/e;n/e;453.40;25.60;230.10;n/e;n/e;30.00;n/e;1033.10;n/e;25.00;1041.30
15/08/2024 20:00:00 - 15/08/2024 21:00:00;389.00;n/e;n/e;n/e;157.00;0.00;n/e;n/e;n/e;n/e;1110.40;142.10;139.50;n/e;n/e;30.30;n/e;292.60;n/e;25.00;1156.70
15/08/2024 21:00:00 - 15/08/2024 22:00:00;388.80;n/e;n/e;n/e;150.20;0.00;n/e;n/e;n/e;n/e;1772.80;385.90;690.20;n/e;n/e;30.10;n/e;10.10;n/e;25.00;1308.90
15/08/2024 22:00:00 - 15/08/2024 23:00:00;391.40;n/e;n/e;n/e;131.30;0.00;n/e;n/e;n/e;n/e;1555.70;422.20;640.20;n/e;n/e;30.90;n/e;0.20;n/e;25.00;1537.00
15/08/2024 23:00:00 - 16/08/2024 00:00:00;391.70;n/e;n/e;n/e;127.20;0.00;n/e;n/e;n/e;n/e;1157.50;276.00;389.30;n/e;n/e;30.90;n/e;0.10;n/e;25.00;1512.00
16/08/2024 00:00:00 - 16/08/2024 01:00:00;397.10;n/e;n/e;n/e;220.90;0.00;n/e;n/e;n/e;n/e;1107.90;188.20;297.80;n/e;n/e;30.50;n/e;0.10;n/e;25.00;1429.80
16/08/2024 01:00:00 - 16/08/2024 02:00:00;390.70;n/e;n/e;n/e;334.60;0.00;n/e;n/e;n/e;n/e;678.80;122.70;237.50;n/e;n/e;30.60;n/e;0.10;n/e;25.00;1366.40
16/08/2024 02:00:00 - 16/08/2024 03:00:00;383.70;n/e;n/e;n/e;456.30;0.00;n/e;n/e;n/e;n/e;362.30;76.10;123.60;n/e;n/e;30.20;n/e;0.10;n/e;25.00;1255.80
16/08/2024 03:00:00 - 16/08/2024 04:00:00;386.70;n/e;n/e;n/e;481.70;0.00;n/e;n/e;n/e;n/e;305.50;20.50;166.40;n/e;n/e;30.40;n/e;0.10;n/e;25.00;1177.80
16/08/2024 04:00:00 - 16/08/2024 05:00:00;396.60;n/e;n/e;n/e;467.90;0.00;n/e;n/e;n/e;n/e;409.20;16.50;112.90;n/e;n/e;29.50;n/e;0.10;n/e;25.00;1193.20
16/08/2024 05:00:00 - 16/08/2024 06:00:00;404.00;n/e;n/e;n/e;420.10;0.00;n/e;n/e;n/e;n/e;777.70;21.20;74.40;n/e;n/e;30.80;n/e;0.10;n/e;25.00;1162.50
16/08/2024 06:00:00 - 16/08/2024 07:00:00;399.00;n/e;n/e;n/e;462.30;0.00;n/e;n/e;n/e;n/e;1063.50;74.00;118.50;n/e;n/e;30.40;n/e;0.10;n/e;24.90;1042.20
16/08/2024 07:00:00 - 16/08/2024 08:00:00;398.70;n/e;n/e;n/e;637.50;0.00;n/e;n/e;n/e;n/e;1145.90;65.30;137.50;n/e;n/e;30.60;n/e;1.80;n/e;24.60;1019.00
16/08/2024 08:00:00 - 16/08/2024 09:00:00;397.30;n/e;n/e;n/e;674.10;0.00;n/e;n/e;n/e;n/e;725.70;67.90;22.20;n/e;n/e;30.40;n/e;189.30;n/e;19.60;948.00
16/08/2024 09:00:00 - 16/08/2024 10:00:00;395.30;n/e;n/e;n/e;691.80;0.00;n/e;n/e;n/e;n/e;3.00;50.40;2.30;n/e;n/e;29.50;n/e;885.30;n/e;15.80;803.50
16/08/2024 10:00:00 - 16/08/2024 11:00:00;401.30;n/e;n/e;n/e;747.50;0.00;n/e;n/e;n/e;n/e;0.00;95.80;2.20;n/e;n/e;30.00;n/e;1599.50;n/e;19.80;549.00
16/08/2024 11:00:00 - 16/08/2024 12:00:00;396.00;n/e;n/e;n/e;716.20;0.00;n/e;n/e;n/e;n/e;0.00;101.00;4.80;n/e;n/e;29.80;n/e;2055.70;n/e;15.20;306.20
16/08/2024 12:00:00 - 16/08/2024 13:00:00;398.40;n/e;n/e;n/e;713.00;0.00;n/e;n/e;n/e;n/e;0.00;77.90;23.10;n/e;n/e;29.80;n/e;2380.60;n/e;13.70;177.50
16/08/2024 13:00:00 - 16/08/2024 14:00:00;394.80;n/e;n/e;n/e;733.10;0.00;n/e;n/e;n/e;n/e;0.00;71.40;10.50;n/e;n/e;29.40;n/e;2559.50;n/e;24.50;149.90
16/08/2024 14:00:00 - 16/08/2024 15:00:00;399.50;n/e;n/e;n/e;666.70;0.00;n/e;n/e;n/e;n/e;0.00;69.30;23.40;n/e;n/e;30.00;n/e;2587.70;n/e;25.00;261.00
16/08/2024 15:00:00 - 16/08/2024 16:00:00;395.80;n/e;n/e;n/e;760.10;0.00;n/e;n/e;n/e;n/e;0.20;82.00;36.50;n/e;n/e;29.80;n/e;2549.10;n/e;25.00;404.80
16/08/2024 16:00:00 - 16/08/2024 17:00:00;389.80;n/e;n/e;n/e;708.90;0.00;n/e;n/e;n/e;n/e;51.00;36.00;48.70;n/e;n/e;28.90;n/e;2426.20;n/e;25.00;506.70
16/08/2024 17:00:00 - 16/08/2024 18:00:00;386.90;n/e;n/e;n/e;693.20;0.00;n/e;n/e;n/e;n/e;44.70;23.40;30.30;n/e;n/e;27.70;n/e;2152.70;n/e;25.00;679.60
16/08/2024 18:00:00 - 16/08/2024 19:00:00;393.20;n/e;n/e;n/e;742.80;0.00;n/e;n/e;n/e;n/e;47.50;22.10;35.40;n/e;n/e;29.70;n/e;1707.30;n/e;25.00;862.90
16/08/2024 19:00:00 - 16/08/2024 20:00:00;391.90;n/e;n/e;n/e;536.20;0.00;n/e;n/e;n/e;n/e;444.40;26.90;135.70;n/e;n/e;29.80;n/e;1017.90;n/e;25.00;1078.10
16/08/2024 20:00:00 - 16/08/2024 21:00:00;393.50;n/e;n/e;n/e;556.20;0.00;n/e;n/e;n/e;n/e;1566.00;185.40;279.90;n/e;n/e;30.20;n/e;282.00;n/e;25.00;1265.20
16/08/2024 21:00:00 - 16/08/2024 22:00:00;392.30;n/e;n/e;n/e;542.30;0.00;n/e;n/e;n/e;n/e;1733.50;557.80;826.60;n/e;n/e;28.40;n/e;9.20;n/e;25.00;1515.70
16/08/2024 22:00:00 - 16/08/2024 23:00:00;391.90;n/e;n/e;n/e;524.10;0.00;n/e;n/e;n/e;n/e;1643.40;544.30;481.10;n/e;n/e;30.40;n/e;0.20;n/e;24.90;1730.70
16/08/2024 23:00:00 - 17/08/2024 00:00:00;392.00;n/e;n/e;n/e;527.00;0.00;n/e;n/e;n/e;n/e;1260.90;499.40;257.80;n/e;n/e;29.50;n/e;0.10;n/e;25.00;1677.80
17/08/2024 00:00:00 - 17/08/2024 01:00:00;391.00;n/e;n/e;n/e;529.70;0.00;n/e;n/e;n/e;n/e;1383.00;514.20;226.00;n/e;n/e;29.80;n/e;0.10;n/e;25.00;1597.10
17/08/2024 01:00:00 - 17/08/2024 02:00:00;391.70;n/e;n/e;n/e;513.80;0.00;n/e;n/e;n/e;n/e;1137.10;508.30;175.30;n/e;n/e;30.20;n/e;0.10;n/e;25.00;1494.50
17/08/2024 02:00:00 - 17/08/2024 03:00:00;394.20;n/e;n/e;n/e;505.50;0.00;n/e;n/e;n/e;n/e;1196.40;248.50;223.80;n/e;n/e;31.00;n/e;0.10;n/e;25.00;1331.10
17/08/2024 03:00:00 - 17/08/2024 04:00:00;396.90;n/e;n/e;n/e;266.80;0.00;n/e;n/e;n/e;n/e;1264.50;165.80;181.50;n/e;n/e;30.80;n/e;0.10;n/e;25.00;1231.40
17/08/2024 04:00:00 - 17/08/2024 05:00:00;399.40;n/e;n/e;n/e;190.30;0.00;n/e;n/e;n/e;n/e;1072.50;150.00;212.90;n/e;n/e;30.50;n/e;0.10;n/e;25.00;1140.40
17/08/2024 05:00:00 - 17/08/2024 06:00:00;396.20;n/e;n/e;n/e;190.30;0.00;n/e;n/e;n/e;n/e;911.40;71.90;190.20;n/e;n/e;30.10;n/e;0.10;n/e;25.00;1125.30
17/08/2024 06:00:00 - 17/08/2024 07:00:00;398.60;n/e;n/e;n/e;190.70;0.00;n/e;n/e;n/e;n/e;730.60;554.50;197.10;n/e;n/e;30.20;n/e;0.10;n/e;25.00;1251.40
17/08/2024 07:00:00 - 17/08/2024 08:00:00;399.00;n/e;n/e;n/e;265.40;0.00;n/e;n/e;n/e;n/e;774.00;541.80;150.90;n/e;n/e;30.60;n/e;1.10;n/e;25.00;1419.40
17/08/2024 08:00:00 - 17/08/2024 09:00:00;400.30;n/e;n/e;n/e;452.50;0.00;n/e;n/e;n/e;n/e;264.20;20.90;51.20;n/e;n/e;30.30;n/e;176.50;n/e;24.80;1486.90
17/08/2024 09:00:00 - 17/08/2024 10:00:00;400.30;n/e;n/e;n/e;443.10;0.00;n/e;n/e;n/e;n/e;40.80;42.60;14.80;n/e;n/e;30.20;n/e;855.50;n/e;21.60;1249.30
17/08/2024 10:00:00 - 17/08/2024 11:00:00;404.00;n/e;n/e;n/e;498.90;0.00;n/e;n/e;n/e;n/e;52.00;68.30;2.60;n/e;n/e;30.60;n/e;1610.00;n/e;17.80;868.90
17/08/2024 11:00:00 - 17/08/2024 12:00:00;400.90;n/e;n/e;n/e;489.30;0.00;n/e;n/e;n/e;n/e;105.40;65.10;77.40;n/e;n/e;30.00;n/e;2109.90;n/e;18.20;491.30
17/08/2024 12:00:00 - 17/08/2024 13:00:00;404.50;n/e;n/e;n/e;515.50;0.00;n/e;n/e;n/e;n/e;210.80;88.00;94.80;n/e;n/e;30.50;n/e;2414.70;n/e;19.70;391.80
17/08/2024 13:00:00 - 17/08/2024 14:00:00;397.60;n/e;n/e;n/e;477.50;0.00;n/e;n/e;n/e;n/e;210.80;57.50;216.50;n/e;n/e;30.10;n/e;2513.90;n/e;23.00;604.70
17/08/2024 14:00:00 - 17/08/2024 15:00:00;392.70;n/e;n/e;n/e;430.10;0.00;n/e;n/e;n/e;n/e;193.30;21.50;191.20;n/e;n/e;30.40;n/e;2518.80;n/e;24.80;972.10
17/08/2024 15:00:00 - 17/08/2024 16:00:00;399.70;n/e;n/e;n/e;428.50;0.00;n/e;n/e;n/e;n/e;69.30;25.10;181.20;n/e;n/e;30.80;n/e;2516.20;n/e;24.90;1345.90
17/08/2024 16:00:00 - 17/08/2024 17:00:00;391.00;n/e;n/e;n/e;495.20;0.00;n/e;n/e;n/e;n/e;57.60;68.60;78.80;n/e;n/e;30.40;n/e;2406.50;n/e;25.00;1811.90
17/08/2024 17:00:00 - 17/08/2024 18:00:00;398.80;n/e;n/e;n/e;508.30;0.00;n/e;n/e;n/e;n/e;50.50;67.10;58.00;n/e;n/e;30.10;n/e;2124.60;n/e;25.00;2175.80
17/08/2024 18:00:00 - 17/08/2024 19:00:00;401.80;n/e;n/e;n/e;497.80;0.00;n/e;n/e;n/e;n/e;52.80;62.50;62.00;n/e;n/e;30.60;n/e;1665.70;n/e;24.40;2519.30
17/08/2024 19:00:00 - 17/08/2024 20:00:00;394.70;n/e;n/e;n/e;523.10;0.00;n/e;n/e;n/e;n/e;120.90;70.40;107.70;n/e;n/e;30.00;n/e;980.20;n/e;21.40;2659.30
17/08/2024 20:00:00 - 17/08/2024 21:00:00;380.00;n/e;n/e;n/e;226.70;0.00;n/e;n/e;n/e;n/e;1064.70;73.30;699.00;n/e;n/e;29.70;n/e;269.60;n/e;23.00;2486.80
17/08/2024 21:00:00 - 17/08/2024 22:00:00;377.00;n/e;n/e;n/e;191.40;0.00;n/e;n/e;n/e;n/e;1514.70;546.00;587.40;n/e;n/e;28.30;n/e;7.00;n/e;15.40;2476.60
17/08/2024 22:00:00 - 17/08/2024 23:00:00;368.80;n/e;n/e;n/e;193.60;0.00;n/e;n/e;n/e;n/e;1275.60;626.70;405.30;n/e;n/e;29.30;n/e;0.20;n/e;12.60;2482.70
17/08/2024 23:00:00 - 18/08/2024 00:00:00;376.80;n/e;n/e;n/e;190.40;0.00;n/e;n/e;n/e;n/e;1009.10;308.50;244.80;n/e;n/e;29.30;n/e;0.10;n/e;11.10;2378.70
18/08/2024 00:00:00 - 18/08/2024 01:00:00;382.60;n/e;n/e;n/e;194.70;0.00;n/e;n/e;n/e;n/e;842.60;354.50;314.50;n/e;n/e;29.50;n/e;0.10;n/e;7.50;2243.10
18/08/2024 01:00:00 - 18/08/2024 02:00:00;380.20;n/e;n/e;n/e;195.20;0.00;n/e;n/e;n/e;n/e;612.80;335.40;248.30;n/e;n/e;26.30;n/e;0.10;n/e;4.60;2324.10
18/08/2024 02:00:00 - 18/08/2024 03:00:00;367.40;n/e;n/e;n/e;195.90;0.00;n/e;n/e;n/e;n/e;465.40;270.20;169.80;n/e;n/e;18.60;n/e;0.10;n/e;2.40;2475.60
18/08/2024 03:00:00 - 18/08/2024 04:00:00;370.30;n/e;n/e;n/e;189.90;0.00;n/e;n/e;n/e;n/e;483.30;173.10;92.10;n/e;n/e;19.80;n/e;0.10;n/e;3.00;2399.10
18/08/2024 04:00:00 - 18/08/2024 05:00:00;374.80;n/e;n/e;n/e;177.20;0.00;n/e;n/e;n/e;n/e;373.10;181.50;68.30;n/e;n/e;19.50;n/e;0.10;n/e;4.10;2249.00
18/08/2024 05:00:00 - 18/08/2024 06:00:00;374.90;n/e;n/e;n/e;253.40;0.00;n/e;n/e;n/e;n/e;369.70;75.20;151.50;n/e;n/e;17.60;n/e;0.10;n/e;8.40;2189.30
18/08/2024 06:00:00 - 18/08/2024 07:00:00;376.80;n/e;n/e;n/e;507.50;0.00;n/e;n/e;n/e;n/e;194.50;68.30;174.70;n/e;n/e;17.40;n/e;0.10;n/e;9.60;2178.80
18/08/2024 07:00:00 - 18/08/2024 08:00:00;381.70;n/e;n/e;n/e;464.80;0.00;n/e;n/e;n/e;n/e;118.20;23.50;163.60;n/e;n/e;20.20;n/e;1.00;n/e;7.70;2171.40
18/08/2024 08:00:00 - 18/08/2024 09:00:00;384.20;n/e;n/e;n/e;471.90;0.00;n/e;n/e;n/e;n/e;75.10;20.80;70.90;n/e;n/e;19.80;n/e;137.30;n/e;6.60;2134.40
18/08/2024 09:00:00 - 18/08/2024 10:00:00;386.20;n/e;n/e;n/e;432.70;0.00;n/e;n/e;n/e;n/e;58.40;19.70;2.40;n/e;n/e;20.40;n/e;708.10;n/e;5.70;1919.60
18/08/2024 10:00:00 - 18/08/2024 11:00:00;388.20;n/e;n/e;n/e;435.50;0.00;n/e;n/e;n/e;n/e;0.40;69.10;2.20;n/e;n/e;20.50;n/e;1422.30;n/e;3.20;1587.50
18/08/2024 11:00:00 - 18/08/2024 12:00:00;387.40;n/e;n/e;n/e;426.40;0.00;n/e;n/e;n/e;n/e;0.00;78.30;2.20;n/e;n/e;20.20;n/e;1938.30;n/e;2.40;1283.30
18/08/2024 12:00:00 - 18/08/2024 13:00:00;383.80;n/e;n/e;n/e;425.00;0.00;n/e;n/e;n/e;n/e;0.00;76.60;2.20;n/e;n/e;18.50;n/e;2255.80;n/e;5.60;1003.10
18/08/2024 13:00:00 - 18/08/2024 14:00:00;386.80;n/e;n/e;n/e;424.60;0.00;n/e;n/e;n/e;n/e;0.00;68.40;2.30;n/e;n/e;19.10;n/e;2373.00;n/e;12.60;851.30
18/08/2024 14:00:00 - 18/08/2024 15:00:00;387.00;n/e;n/e;n/e;377.00;0.00;n/e;n/e;n/e;n/e;0.00;58.10;2.20;n/e;n/e;19.50;n/e;2390.90;n/e;16.10;985.70
18/08/2024 15:00:00 - 18/08/2024 16:00:00;393.10;n/e;n/e;n/e;395.70;0.00;n/e;n/e;n/e;n/e;0.00;59.40;2.20;n/e;n/e;21.10;n/e;2313.10;n/e;23.20;1268.10
18/08/2024 16:00:00 - 18/08/2024 17:00:00;395.60;n/e;n/e;n/e;399.00;0.00;n/e;n/e;n/e;n/e;0.00;54.90;2.20;n/e;n/e;21.10;n/e;2236.40;n/e;25.00;1476.30
18/08/2024 17:00:00 - 18/08/2024 18:00:00;395.80;n/e;n/e;n/e;449.10;0.00;n/e;n/e;n/e;n/e;0.00;61.70;15.00;n/e;n/e;21.10;n/e;2001.40;n/e;25.00;1629.20
18/08/2024 18:00:00 - 18/08/2024 19:00:00;396.80;n/e;n/e;n/e;407.50;0.00;n/e;n/e;n/e;n/e;0.70;62.90;36.30;n/e;n/e;22.30;n/e;1645.20;n/e;22.40;1811.80
18/08/2024 19:00:00 - 18/08/2024 20:00:00;395.00;n/e;n/e;n/e;464.20;0.00;n/e;n/e;n/e;n/e;268.60;72.70;47.60;n/e;n/e;22.80;n/e;963.90;n/e;20.50;1784.80
18/08/2024 20:00:00 - 18/08/2024 21:00:00;387.60;n/e;n/e;n/e;423.00;0.00;n/e;n/e;n/e;n/e;442.30;199.80;54.60;n/e;n/e;23.00;n/e;248.80;n/e;22.00;1780.70
18/08/2024 21:00:00 - 18/08/2024 22:00:00;388.20;n/e;n/e;n/e;328.80;0.00;n/e;n/e;n/e;n/e;1011.30;514.50;315.00;n/e;n/e;23.10;n/e;5.90;n/e;25.00;1865.30
18/08/2024 22:00:00 - 18/08/2024 23:00:00;384.30;n/e;n/e;n/e;333.50;0.00;n/e;n/e;n/e;n/e;975.90;555.40;301.90;n/e;n/e;23.20;n/e;0.20;n/e;25.00;1905.70
18/08/2024 23:00:00 - 19/08/2024 00:00:00;388.30;n/e;n/e;n/e;334.20;0.00;n/e;n/e;n/e;n/e;684.70;377.10;113.90;n/e;n/e;22.50;n/e;0.10;n/e;25.00;1828.60
19/08/2024 00:00:00 - 19/08/2024 01:00:00;389.80;n/e;n/e;n/e;337.90;0.00;n/e;n/e;n/e;n/e;257.30;145.30;99.20;n/e;n/e;23.10;n/e;0.10;n/e;25.00;1680.00
19/08/2024 01:00:00 - 19/08/2024 02:00:00;390.20;n/e;n/e;n/e;328.10;0.00;n/e;n/e;n/e;n/e;147.60;111.70;85.70;n/e;n/e;23.20;n/e;0.10;n/e;25.00;1599.60
19/08/2024 02:00:00 - 19/08/2024 03:00:00;397.80;n/e;n/e;n/e;325.70;0.00;n/e;n/e;n/e;n/e;147.20;47.60;98.50;n/e;n/e;26.20;n/e;0.10;n/e;25.00;1571.30
19/08/2024 03:00:00 - 19/08/2024 04:00:00;404.30;n/e;n/e;n/e;327.00;0.00;n/e;n/e;n/e;n/e;186.40;18.10;119.50;n/e;n/e;30.60;n/e;0.10;n/e;24.50;1595.90
19/08/2024 04:00:00 - 19/08/2024 05:00:00;403.60;n/e;n/e;n/e;354.90;0.00;n/e;n/e;n/e;n/e;217.60;17.70;119.50;n/e;n/e;30.80;n/e;0.10;n/e;21.10;1636.90
